,Lot Shape,Land Contour,House Style,Heating QC,Central Air,Bedroom AbvGr,TotRms AbvGrd,Mo Sold,Year Built,Year Remod/Add,Garage Yr Blt,Yr Sold,house_score,exter_score,fireplace_score,garage_score,kitchen_score,total_baths,basement_score,Gr Liv Area,Mas Vnr Area,Total Bsmt SF,SalePrice
717,4,Lvl,1.5Fin,5,Y,3,7,6,1910,1950,1910.0,2008,14,7,0,5.0,3,1,8,1609,0.0,796.0,127500
718,4,Lvl,1Story,4,Y,3,7,9,1950,2006,1950.0,2008,13,7,4,,4,1,6,1337,0.0,572.0,141500
719,3,Lvl,2Story,5,Y,3,9,4,1994,1995,1994.0,2010,13,7,6,,4,3,8,2622,362.0,1463.0,325000
720,4,Lvl,1Story,5,Y,2,6,7,1993,1993,1993.0,2007,13,6,3,,4,2,7,1594,112.0,1594.0,188500
721,4,Lvl,1Story,4,Y,2,5,5,2006,2006,2006.0,2006,11,7,0,9.0,4,2,7,1262,68.0,1262.0,185000
722,4,Lvl,1Story,5,Y,3,6,6,2005,2006,missing,2008,11,6,0,0.0,4,1,8,1175,126.0,1175.0,146000
723,4,Lvl,2Story,5,Y,3,5,5,1917,2007,1917.0,2009,13,6,4,7.0,5,1,6,1288,0.0,624.0,119000
724,4,Lvl,2Story,3,Y,3,6,5,1971,1971,1991.0,2009,10,6,0,7.0,3,3,6,1302,142.0,630.0,112000
725,3,Lvl,1Story,5,Y,1,4,4,2005,2005,2005.0,2006,13,7,4,9.0,4,2,7,1247,0.0,1247.0,197000
726,3,Lvl,2Story,4,Y,4,11,8,2006,2006,2006.0,2006,14,7,4,,5,3,9,2589,215.0,1738.0,412083
727,3,Lvl,1Story,5,Y,3,7,7,2002,2002,2002.0,2008,13,7,8,,4,2,7,1689,148.0,1568.0,271000
728,4,Lvl,1Story,5,Y,2,6,3,2003,2003,2003.0,2007,12,7,4,,4,2,7,1405,235.0,1405.0,200000
729,3,Lvl,SLvl,3,Y,3,5,2,1976,1976,1976.0,2007,13,6,2,9.0,4,2,7,1324,130.0,1228.0,174000
730,4,Lvl,1Story,3,Y,3,6,11,1960,1960,1965.0,2007,10,6,6,7.0,3,1,6,1377,0.0,1377.0,156500
731,3,Lvl,2Story,5,Y,3,7,7,1996,1997,1996.0,2007,11,7,0,9.0,3,3,8,1756,42.0,872.0,204000
732,3,Lvl,1Story,4,Y,3,6,6,1966,2006,1966.0,2008,11,6,0,7.0,4,2,6,1228,0.0,1228.0,149350
733,3,Lvl,1Story,4,Y,2,4,7,1954,1954,1954.0,2006,11,6,4,,3,1,6,1008,0.0,1008.0,137000
734,3,Lvl,2Story,5,Y,3,8,7,1998,1999,1998.0,2008,12,7,3,9.0,4,3,7,2031,202.0,1153.0,222500
735,3,Lvl,2Story,5,Y,3,6,12,2007,2007,2007.0,2007,11,7,0,9.0,4,3,7,1504,22.0,752.0,166000
736,4,Lvl,1Story,3,Y,2,5,5,1920,1950,missing,2010,12,6,4,0.0,3,1,6,936,0.0,936.0,109500
737,3,Lvl,1Story,3,Y,2,6,10,1954,1954,1980.0,2009,9,6,0,6.0,3,1,0,1383,0.0,0.0,122000
738,4,Lvl,1Story,4,Y,2,5,7,1920,1990,1920.0,2007,11,6,4,6.0,3,1,6,967,0.0,967.0,99900
739,4,Lvl,1Story,5,Y,3,7,7,2006,2006,2006.0,2007,13,7,0,,4,2,7,1656,0.0,1656.0,249700
740,4,Lvl,1Story,5,Y,3,6,8,1950,2004,1950.0,2009,14,7,4,7.0,4,1,6,1152,0.0,1092.0,158500
741,3,Lvl,1Story,5,Y,3,5,1,2005,2005,missing,2006,11,6,0,0.0,4,2,6,1142,0.0,1142.0,139500
742,3,Lvl,1Story,5,Y,2,5,10,2000,2000,2000.0,2006,11,7,0,7.0,4,2,7,1403,0.0,1381.0,202000
743,4,Lvl,1Story,5,Y,4,8,6,1959,2005,2005.0,2006,10,6,0,9.0,6,2,6,1712,122.0,1626.0,145000
744,4,Lvl,SFoyer,3,Y,0,6,1,1969,1969,1969.0,2008,8,6,0,6.0,6,2,7,1258,0.0,1198.0,108959
745,3,Bnk,1Story,3,Y,3,7,6,1948,1950,1966.0,2010,10,6,6,7.0,3,1,6,1687,0.0,747.0,160000
746,4,Lvl,1Story,3,Y,4,8,12,1958,1958,1958.0,2007,10,6,0,7.0,6,2,6,1560,260.0,1560.0,128600
747,4,Lvl,2Story,3,Y,3,7,11,1976,1976,1976.0,2007,14,6,3,,3,3,7,1935,233.0,793.0,197900
748,3,Lvl,SFoyer,3,Y,2,5,7,1976,1976,1976.0,2006,12,7,2,,3,1,8,1083,252.0,1047.0,172000
749,3,Lvl,1Story,3,Y,3,5,1,1977,1977,1977.0,2007,9,6,0,,3,1,7,907,0.0,876.0,130000
750,3,Lvl,1Story,5,Y,3,6,12,1999,2000,1999.0,2008,11,7,0,,4,2,8,1675,0.0,1666.0,195000
751,4,HLS,1Story,5,Y,2,4,2,1954,1954,1954.0,2008,10,6,0,,3,1,6,988,0.0,988.0,113000
752,4,Lvl,1Story,5,Y,3,7,5,2001,2001,2001.0,2006,13,7,0,,4,2,8,1491,0.0,1491.0,209000
753,3,Lvl,SLvl,5,Y,3,7,7,1987,1989,1987.0,2009,12,6,2,9.0,4,3,7,1479,310.0,1645.0,213500
754,4,Lvl,1Story,3,Y,2,5,10,1951,1951,1951.0,2009,10,6,0,7.0,3,1,6,1112,0.0,631.0,126000
755,4,Lvl,1Story,2,Y,3,7,11,1956,1956,1956.0,2009,11,6,4,7.0,3,1,6,1689,0.0,1436.0,127500
756,4,HLS,1Story,5,Y,2,6,7,2007,2007,2007.0,2008,14,8,4,,5,2,8,1710,178.0,1710.0,334000
757,3,Lvl,1Story,3,Y,2,5,5,1960,1960,1960.0,2008,11,6,2,,3,2,6,1253,212.0,1253.0,157000
758,4,Lvl,1Story,4,Y,2,5,12,1962,1962,1962.0,2007,10,6,0,7.0,3,1,6,864,0.0,864.0,125500
759,4,Lvl,2Story,5,Y,3,7,10,2005,2005,2005.0,2008,12,7,4,9.0,4,3,7,1456,0.0,728.0,189000
760,3,Lvl,SLvl,5,Y,3,6,6,1990,1991,1990.0,2009,12,6,0,7.0,4,2,7,1217,0.0,1188.0,173000
761,3,Low,SLvl,4,Y,3,9,1,1974,1974,1974.0,2006,11,6,12,,4,2,7,2646,145.0,1748.0,260000
762,3,Lvl,2Story,5,Y,3,7,4,2007,2007,2007.0,2009,13,7,0,,4,3,7,1768,0.0,866.0,212000
763,3,Lvl,SFoyer,5,Y,2,5,7,1996,1996,1998.0,2006,10,7,0,7.0,3,1,7,914,0.0,870.0,148000
764,3,Lvl,SLvl,3,Y,3,8,5,1964,1964,1964.0,2010,11,6,0,7.0,3,2,6,1775,0.0,533.0,136300
765,3,Lvl,1.5Fin,5,Y,4,12,8,1977,1977,1977.0,2007,10,6,3,,6,4,7,2620,1.0,1361.0,190000
766,4,Lvl,2Story,3,N,4,10,2,1900,2006,1950.0,2008,10,5,0,4.0,6,2,5,1627,0.0,797.0,139500
767,4,Lvl,2Story,5,Y,3,6,8,2003,2003,2003.0,2007,12,7,0,9.0,4,3,7,1320,0.0,660.0,162000
768,4,Lvl,1.5Fin,4,Y,3,4,6,1939,1950,1979.0,2007,9,6,0,7.0,3,1,6,1123,0.0,732.0,100000
769,3,Lvl,1Story,5,Y,3,5,10,1968,2003,1968.0,2006,12,6,0,,3,1,6,874,0.0,864.0,126500
770,3,Lvl,2Story,5,Y,4,8,8,1986,1987,1987.0,2007,12,7,3,9.0,4,3,6,2730,172.0,1502.0,301000
771,3,Lvl,2Story,5,Y,3,7,5,1997,1997,1997.0,2007,11,7,0,,4,3,7,1786,0.0,824.0,204750
772,4,Lvl,1Story,2,N,2,6,6,1949,1950,1956.0,2009,9,6,0,7.0,6,2,0,1040,0.0,0.0,90000
773,4,Lvl,2Story,3,Y,4,10,4,1920,1960,1930.0,2008,10,6,0,7.0,6,2,6,2350,0.0,973.0,130000
774,4,Lvl,2Story,5,Y,4,7,6,1968,1968,1968.0,2006,10,6,0,,3,2,6,1770,300.0,900.0,155000
775,4,Lvl,1Story,3,Y,3,6,6,1960,1960,1964.0,2008,11,6,2,7.0,3,2,6,1269,0.0,1269.0,155000
776,4,Lvl,1Story,5,Y,3,6,4,1965,1965,1965.0,2010,9,6,0,7.0,3,2,6,1039,0.0,1039.0,131500
777,4,Lvl,SLvl,5,Y,3,7,3,1955,1972,1955.0,2010,12,6,8,,3,1,6,1520,164.0,1156.0,153000
778,4,Lvl,1Story,5,Y,3,7,5,2007,2008,2008.0,2010,13,7,4,,4,2,8,1704,200.0,1704.0,306000
779,4,Lvl,1Story,5,Y,1,6,6,2006,2006,2006.0,2006,14,7,4,9.0,5,2,9,1686,518.0,1686.0,332200
780,3,HLS,1Story,5,Y,3,7,4,2007,2008,2008.0,2008,13,7,4,,4,2,7,1646,338.0,1638.0,293077
781,4,Lvl,1Story,5,Y,2,4,7,1961,1961,1961.0,2007,11,7,0,6.0,3,1,6,914,0.0,914.0,128000
782,4,Lvl,1Story,4,Y,3,5,10,1926,2004,1926.0,2007,13,7,0,7.0,4,2,6,1616,0.0,1149.0,152000
783,4,Lvl,1.5Fin,3,N,4,6,12,1949,1950,missing,2006,8,6,0,0.0,3,2,6,1192,0.0,720.0,135000
784,4,Lvl,2Story,3,Y,5,8,5,1880,1950,1930.0,2007,10,6,0,6.0,2,2,6,2210,0.0,1008.0,117500
785,4,Lvl,1.5Fin,3,Y,3,6,7,1927,1950,1980.0,2007,12,6,0,7.0,3,1,6,1296,0.0,845.0,127500
786,3,Lvl,1Story,4,Y,2,7,3,1981,1981,1981.0,2007,13,7,8,,4,2,7,2497,0.0,2461.0,373000
787,4,Lvl,2Story,5,Y,3,6,3,1970,2007,missing,2008,15,7,0,0.0,3,3,6,1092,0.0,546.0,98000
788,3,Lvl,SLvl,5,Y,3,6,6,1994,2007,1994.0,2010,13,6,0,,4,3,7,1652,44.0,423.0,203135
789,4,Lvl,2Story,5,Y,2,7,7,1996,1996,1996.0,2009,12,7,3,,4,3,7,1716,0.0,880.0,191000
790,3,Lvl,1Story,3,Y,2,6,3,1956,1956,1956.0,2008,10,6,0,,3,1,0,1014,0.0,0.0,98000
791,4,Lvl,1Story,3,Y,3,5,3,1987,1988,missing,2009,10,6,0,0.0,3,3,8,1200,0.0,1200.0,179000
792,3,Lvl,1Story,5,Y,3,7,9,2006,2006,2006.0,2009,13,7,4,9.0,4,2,8,1432,206.0,1422.0,245000
793,4,Lvl,1Story,5,Y,3,7,6,1998,1999,1998.0,2009,12,7,3,9.0,4,2,8,1680,0.0,1650.0,213250
794,4,Lvl,1Story,3,N,1,3,8,1948,1950,1948.0,2008,10,6,0,6.0,3,1,0,869,0.0,0.0,89900
795,3,Lvl,2Story,4,Y,3,7,12,1998,1998,1998.0,2009,12,6,3,9.0,3,3,7,1718,40.0,832.0,185000
796,4,Lvl,2Story,3,Y,3,6,2,1973,1973,1973.0,2007,12,6,0,7.0,3,2,6,1092,567.0,525.0,113500
797,4,Lvl,1Story,2,N,2,4,8,1929,1950,1967.0,2006,6,5,0,6.0,3,1,6,715,0.0,715.0,68000
798,3,Lvl,1Story,5,Y,3,7,4,2003,2003,2003.0,2010,12,7,0,9.0,4,2,8,1560,0.0,1560.0,201000
799,4,Lvl,2Story,4,Y,3,7,2,2005,2005,2005.0,2008,12,7,0,,4,3,7,1768,0.0,866.0,226700
800,2,Lvl,1Story,5,Y,2,7,8,2007,2007,2007.0,2007,15,8,4,9.0,5,3,8,2290,970.0,2320.0,500067
801,3,Lvl,2Story,5,Y,3,7,7,2004,2005,2004.0,2006,12,7,4,9.0,4,3,7,1598,0.0,848.0,201490
802,4,Low,1Story,5,Y,3,5,8,1994,1994,1997.0,2008,12,6,0,7.0,3,1,7,990,0.0,990.0,155000
803,3,Lvl,SFoyer,4,Y,2,4,11,1978,1978,1978.0,2009,12,7,0,7.0,4,1,7,941,124.0,941.0,145000
804,3,Lvl,2Story,5,Y,3,6,6,1920,1999,1920.0,2008,14,6,0,8.0,3,2,4,1362,0.0,611.0,128000
805,3,Lvl,2Story,5,Y,3,7,6,2000,2000,2000.0,2007,11,6,3,,3,3,7,1690,0.0,915.0,187000
806,4,Lvl,SFoyer,4,Y,2,5,4,2005,2006,2005.0,2009,11,6,0,9.0,3,1,7,1072,80.0,547.0,145500
807,4,Lvl,1Story,2,N,2,4,5,1925,1950,1940.0,2009,10,6,0,7.0,3,1,6,572,0.0,572.0,75000
808,3,Lvl,1Story,5,Y,3,7,6,2005,2006,2005.0,2007,12,7,0,,4,2,7,1546,204.0,1546.0,217000
809,3,Lvl,1Story,5,Y,3,6,5,2008,2008,2008.0,2010,12,7,3,9.0,4,2,7,1346,60.0,1336.0,220000
810,4,Lvl,2Story,4,Y,4,8,11,1972,1972,1972.0,2006,11,6,3,,3,3,6,1790,288.0,732.0,165150
811,3,Low,SLvl,3,Y,3,5,10,1978,1978,1981.0,2008,12,6,0,6.0,3,1,8,1026,0.0,940.0,147000
812,4,Lvl,1Story,5,Y,3,6,6,1996,1996,1996.0,2009,12,7,3,9.0,4,2,7,1504,196.0,1504.0,203000
813,3,Lvl,1Story,4,Y,4,6,4,1959,1959,1959.0,2010,10,6,4,,4,2,6,1700,0.0,1398.0,165500
814,4,Lvl,1Story,3,N,2,5,9,1914,1950,missing,2008,6,6,0,0.0,3,1,6,864,0.0,864.0,67000
815,4,Lvl,2Story,4,Y,3,7,7,1964,1993,1964.0,2007,14,6,2,,4,3,6,1851,340.0,822.0,187000
816,4,Lvl,2Story,5,Y,2,4,8,2000,2000,2000.0,2009,11,7,0,7.0,4,3,7,1512,513.0,756.0,180000
817,4,HLS,1.5Fin,4,Y,2,8,8,1921,2005,1994.0,2007,13,6,4,7.0,3,2,6,1298,0.0,651.0,146500
818,4,Lvl,1Story,5,Y,3,7,1,2000,2000,2000.0,2007,12,7,3,,4,2,6,1673,0.0,1673.0,270000
819,4,Lvl,SFoyer,5,Y,2,5,4,1992,1992,1992.0,2010,12,6,0,7.0,4,1,7,996,0.0,936.0,147000
820,4,Lvl,1.5Fin,3,Y,3,5,5,1948,2004,1950.0,2010,14,6,0,7.0,3,1,6,1224,0.0,816.0,132000
821,4,Lvl,1.5Fin,5,Y,2,6,10,1920,1950,1967.0,2009,10,5,0,9.0,3,1,6,1374,0.0,840.0,105000
822,4,Bnk,2Story,5,N,6,9,3,1912,2000,missing,2008,11,5,0,0.0,2,2,5,1716,0.0,780.0,135900
823,2,HLS,2Story,5,Y,4,12,6,2003,2003,2003.0,2010,13,8,4,9.0,5,4,7,3279,603.0,1650.0,538000
824,4,Lvl,1Story,5,Y,3,5,10,2006,2006,missing,2007,12,7,0,0.0,4,2,8,1143,0.0,1143.0,147000
825,3,Lvl,1Story,5,Y,2,6,11,2006,2007,2006.0,2009,14,7,10,9.0,5,2,8,1652,300.0,1652.0,325000
826,4,Lvl,1Story,4,N,3,6,9,1947,1993,1947.0,2008,11,7,0,7.0,3,1,6,1054,0.0,1046.0,124000
827,3,Lvl,1Story,3,Y,3,5,11,1965,1965,1965.0,2006,11,6,0,7.0,3,1,6,935,114.0,935.0,137000
828,4,Lvl,1.5Fin,3,Y,3,8,6,1915,1950,1954.0,2009,9,6,3,7.0,4,2,6,2377,0.0,1313.0,142900
829,4,Lvl,1Story,5,Y,2,6,5,1948,2005,1948.0,2008,12,6,0,7.0,4,1,6,1122,0.0,924.0,147000
830,3,Lvl,1Story,3,Y,2,6,3,1970,1970,1970.0,2009,10,6,0,,3,2,6,1180,0.0,1180.0,128000
831,3,Bnk,2.5Unf,5,Y,3,7,7,1916,1950,1916.0,2006,13,6,4,7.0,3,1,6,1690,0.0,815.0,144000
832,3,Lvl,1Story,5,Y,2,6,4,2006,2006,2006.0,2010,13,7,4,,4,2,7,1370,178.0,1370.0,205000
833,4,Lvl,1Story,5,Y,3,7,3,1964,1999,1968.0,2009,12,7,0,9.0,3,1,6,1486,0.0,1486.0,167000
834,4,Lvl,1.5Fin,5,Y,3,5,8,1941,1950,1941.0,2009,11,6,0,7.0,3,2,6,1131,0.0,676.0,66500
835,3,Lvl,2Story,5,Y,3,8,10,1993,1993,1993.0,2006,13,7,3,9.0,4,3,7,2799,420.0,1286.0,315000
836,3,Lvl,2Story,5,Y,3,8,7,2006,2006,2006.0,2007,12,7,3,9.0,4,3,7,1456,0.0,728.0,155835
837,3,Lvl,1Story,5,Y,2,6,9,1995,1996,1995.0,2009,13,7,0,,4,2,7,1734,0.0,1587.0,239500
838,3,Lvl,1Story,5,Y,2,6,2,2006,2006,2006.0,2009,14,7,4,9.0,5,2,9,1531,122.0,1504.0,300000
839,4,Lvl,1Story,5,Y,2,6,4,2002,2002,2002.0,2007,13,7,5,9.0,4,2,7,1922,886.0,1922.0,282000
840,4,Lvl,1Story,3,Y,3,6,6,1960,1960,1960.0,2007,10,6,4,,3,1,6,1144,69.0,1144.0,120000
841,3,Low,1Story,5,Y,2,5,4,1954,2005,1954.0,2008,14,6,6,7.0,3,1,7,1363,0.0,1385.0,241500
842,3,Lvl,1Story,5,Y,2,7,11,2008,2008,2008.0,2008,14,8,4,9.0,5,2,7,1866,492.0,1858.0,336860
843,4,Lvl,1Story,2,N,3,6,5,1922,1950,1922.0,2006,7,6,4,6.0,3,1,5,1077,0.0,1007.0,91000
844,2,Lvl,1Story,5,Y,2,5,7,2006,2007,2007.0,2007,13,7,0,9.0,4,3,7,1550,0.0,1550.0,207500
845,3,HLS,1Story,5,Y,2,5,7,2004,2005,2004.0,2008,12,7,4,9.0,5,2,8,1646,174.0,1594.0,250000
846,4,Lvl,1Story,5,Y,2,5,3,2005,2006,2005.0,2006,12,7,0,9.0,4,2,7,1248,16.0,1248.0,167240
847,3,Lvl,1Story,5,Y,1,5,6,2004,2005,2004.0,2008,12,7,0,,4,2,7,1245,0.0,1235.0,178000
848,4,Lvl,1Story,3,Y,3,6,2,1963,1963,1963.0,2007,11,6,0,9.0,3,1,6,1052,203.0,1052.0,127000
849,3,Lvl,1Story,4,Y,4,8,5,1967,1967,1967.0,2010,12,6,0,,3,2,6,1829,120.0,1829.0,218500
850,3,Lvl,1Story,5,Y,2,4,4,1956,1956,1956.0,2008,11,6,0,7.0,3,1,6,952,0.0,952.0,135750
851,4,Lvl,1Story,5,Y,3,7,2,2003,2009,2003.0,2010,12,7,0,,4,2,7,1480,506.0,1480.0,214000
852,3,Lvl,1Story,5,Y,2,7,9,2005,2006,2005.0,2009,13,7,4,9.0,4,2,8,1844,366.0,1844.0,257000
853,4,Lvl,1.5Fin,5,Y,3,5,5,1937,2000,2004.0,2008,13,7,0,7.0,3,2,6,1497,0.0,825.0,157000
854,4,Lvl,1Story,3,N,2,5,8,1942,1950,1942.0,2006,11,6,0,7.0,3,1,6,976,0.0,976.0,102000
855,3,HLS,1Story,5,Y,2,5,8,1921,2006,1921.0,2009,12,7,0,7.0,3,1,7,964,0.0,876.0,163500
856,3,Lvl,1Story,5,Y,3,6,6,1999,1999,1999.0,2009,12,7,0,,4,2,7,1501,183.0,1490.0,204000
857,4,Lvl,1Story,5,Y,2,7,5,1956,1956,1956.0,2009,10,6,3,7.0,3,1,6,1560,259.0,1150.0,103500
858,4,Bnk,2.5Fin,5,Y,8,14,3,1914,1995,missing,2007,13,5,0,0.0,4,2,5,3395,0.0,1440.0,200000
859,4,HLS,1Story,3,Y,3,6,5,1958,1958,1958.0,2007,10,6,0,7.0,3,1,6,864,0.0,864.0,118000
860,4,Lvl,1Story,5,Y,3,6,9,2000,2000,2000.0,2006,12,7,0,,4,2,7,1525,244.0,1525.0,235000
861,4,Lvl,SLvl,3,Y,3,6,5,1962,1962,1962.0,2006,11,6,0,7.0,3,1,6,1190,120.0,1106.0,132500
862,4,Lvl,2Story,5,Y,3,7,3,2006,2006,2006.0,2007,13,7,0,,4,3,7,1830,0.0,1302.0,221300
863,4,Lvl,1Story,5,Y,3,6,8,2004,2004,2004.0,2009,12,7,0,,4,2,7,1500,210.0,1500.0,190000
864,3,Lvl,2Story,5,Y,3,6,7,2002,2002,2002.0,2006,12,7,0,9.0,4,3,7,1762,199.0,826.0,222000
865,4,Lvl,1Story,3,Y,3,7,5,1959,2002,1959.0,2010,15,8,6,9.0,5,2,7,1902,0.0,1902.0,335000
866,4,Lvl,1Story,5,Y,3,7,9,2008,2008,2008.0,2009,13,7,4,9.0,4,3,7,1658,294.0,1614.0,257500
867,3,Lvl,1Story,5,Y,2,6,8,2008,2008,2008.0,2008,14,7,4,9.0,5,2,7,1506,284.0,1498.0,264132
868,4,Lvl,1Story,5,Y,3,5,6,1967,2004,1967.0,2009,12,6,0,9.0,4,1,6,899,89.0,864.0,130000
869,4,Lvl,1.5Fin,5,Y,3,7,5,1930,1982,1955.0,2009,12,6,4,7.0,3,2,6,1654,0.0,297.0,137000
870,4,Lvl,1Story,3,Y,2,5,5,1930,1995,1934.0,2008,12,6,0,,3,1,6,912,0.0,520.0,99500
871,3,Lvl,SFoyer,3,Y,3,5,5,1978,1978,1978.0,2010,10,6,6,9.0,3,1,7,1373,0.0,1319.0,160250
872,4,Lvl,2Story,5,Y,3,7,5,2004,2004,2004.0,2006,12,7,0,7.0,4,2,7,1709,50.0,970.0,130000
873,4,Lvl,1Story,5,Y,2,5,9,1922,1950,1922.0,2007,12,6,0,5.0,3,1,6,816,0.0,816.0,75200
874,4,Lvl,SLvl,5,Y,2,5,8,1993,1996,1993.0,2009,11,7,0,9.0,3,1,7,1091,0.0,384.0,131250
875,3,Lvl,1Story,3,Y,3,5,6,1960,1993,1960.0,2008,12,6,0,7.0,3,1,6,1081,276.0,1081.0,148000
876,3,Lvl,1Story,4,Y,3,5,5,1965,1965,1965.0,2009,10,6,0,7.0,3,2,6,1020,0.0,1024.0,124100
877,3,Lvl,SFoyer,4,Y,3,6,7,1961,2007,1961.0,2008,16,8,0,,5,1,6,999,210.0,944.0,178400
878,3,Lvl,1Story,3,Y,4,8,8,1977,1977,missing,2007,7,6,0,0.0,6,2,7,1440,0.0,1440.0,150000
879,2,Lvl,2Story,5,Y,3,7,3,1998,1999,1998.0,2007,12,7,2,,3,3,7,1753,290.0,853.0,217000
880,3,Lvl,2Story,5,Y,3,8,1,2005,2006,2005.0,2006,13,7,4,9.0,4,3,8,1964,192.0,1100.0,252000
881,4,Lvl,1Story,5,Y,3,6,6,2006,2006,2006.0,2009,12,7,0,,4,2,8,1141,0.0,1141.0,152000
882,4,Lvl,1.5Unf,5,Y,2,5,7,1929,2001,1991.0,2007,15,6,0,7.0,3,1,6,854,0.0,832.0,132000
883,4,Lvl,1.5Fin,3,Y,3,5,5,1945,1950,1945.0,2006,13,6,0,6.0,3,2,5,1182,0.0,770.0,120000
884,3,Lvl,2Story,5,Y,3,8,5,2005,2006,2005.0,2006,14,8,4,,5,3,9,2091,385.0,1606.0,338500
885,4,Lvl,1Story,4,Y,2,4,4,1920,1994,1989.0,2010,11,6,0,7.0,3,1,6,985,0.0,576.0,105000
886,2,HLS,2Story,5,Y,3,6,8,1996,1997,1996.0,2008,12,6,3,7.0,3,3,7,1446,0.0,729.0,175000
887,4,Lvl,2Story,5,Y,4,8,3,1977,1977,1977.0,2008,12,6,3,9.0,3,3,7,2022,299.0,1160.0,192000
888,2,Lvl,2Story,5,Y,4,8,9,2004,2005,2004.0,2006,12,7,4,9.0,4,3,7,1948,0.0,847.0,195000
889,4,Lvl,2Story,5,Y,3,6,6,2008,2008,2008.0,2009,13,7,0,,4,3,7,1590,0.0,768.0,210000
890,4,Lvl,2Story,5,Y,4,8,7,2003,2003,2003.0,2007,12,7,4,9.0,4,3,7,1948,16.0,847.0,211000
891,4,Lvl,1.5Fin,3,Y,3,6,7,1936,1950,1936.0,2009,10,6,0,7.0,3,1,6,1324,0.0,672.0,128000
892,3,Lvl,1Story,4,Y,3,7,7,1964,1964,1964.0,2008,11,6,4,,3,2,6,1425,272.0,1425.0,180500
893,4,Lvl,2Story,3,N,5,10,9,1900,1950,1945.0,2007,10,6,0,7.0,6,2,6,2337,0.0,662.0,90000
894,4,Lvl,1.5Unf,3,Y,2,4,10,1940,1996,1975.0,2007,12,6,0,7.0,3,1,6,908,0.0,822.0,138500
895,4,Lvl,2Story,5,Y,3,8,9,2006,2006,2006.0,2006,12,7,0,9.0,4,3,7,1492,0.0,738.0,169985
896,4,Lvl,1Story,3,Y,3,6,7,1961,1961,1961.0,2006,9,6,0,,3,1,6,1150,0.0,1150.0,146000
897,2,Lvl,2Story,5,Y,3,9,12,1993,1993,1993.0,2008,12,7,3,7.0,4,3,7,2097,0.0,1080.0,228000
898,4,Lvl,1Story,4,Y,3,6,5,1959,1959,1959.0,2008,11,6,0,,4,2,6,1256,0.0,1256.0,159000
899,4,Lvl,2Story,4,Y,3,8,8,2006,2006,2006.0,2006,13,7,4,,4,3,7,1939,0.0,1095.0,266000
900,4,Lvl,1.5Fin,5,Y,5,7,8,1924,1950,1976.0,2006,12,7,0,7.0,4,2,6,1566,145.0,816.0,139000
901,4,Lvl,1Story,3,N,2,4,5,1955,1955,missing,2008,9,6,0,0.0,3,1,6,784,0.0,784.0,91900
902,4,Lvl,1Story,5,Y,3,7,6,2006,2006,2005.0,2007,13,7,4,,4,2,7,1500,132.0,1489.0,212999
903,3,Lvl,1Story,5,Y,3,8,3,2004,2005,2004.0,2006,14,7,4,9.0,4,2,8,1850,378.0,1833.0,326000
904,3,Lvl,2Story,5,Y,3,8,7,2004,2004,2004.0,2008,11,7,4,9.0,4,3,7,1515,0.0,789.0,179000
905,3,HLS,1Story,5,Y,3,8,4,2006,2007,2007.0,2008,13,7,0,9.0,4,2,8,1537,258.0,1518.0,294000
906,4,Lvl,2Story,3,Y,2,5,7,1972,1972,1972.0,2009,12,6,0,7.0,3,2,6,987,425.0,483.0,97000
907,4,Lvl,2Story,5,Y,3,7,8,2006,2006,2006.0,2006,12,7,0,,4,3,8,1962,0.0,1391.0,239799
908,4,Lvl,1Story,3,Y,3,7,6,1961,1990,1961.0,2006,11,6,4,7.0,3,1,6,1433,0.0,1251.0,161000
909,4,Lvl,1Story,5,Y,1,3,3,2003,2003,2003.0,2008,11,7,0,9.0,4,1,7,848,170.0,848.0,136500
910,4,Lvl,2Story,4,Y,2,5,5,1972,2007,1972.0,2009,14,6,0,7.0,4,2,6,987,510.0,483.0,118000
911,4,Lvl,1Story,3,Y,2,4,6,1982,2006,1987.0,2007,10,6,0,7.0,3,1,6,845,0.0,845.0,129500
912,4,Lvl,1.5Fin,4,N,3,5,10,1925,2007,1978.0,2009,14,8,0,7.0,5,3,6,1548,0.0,952.0,205000
913,3,Lvl,1Story,3,Y,4,9,3,1957,1975,1975.0,2007,9,7,6,,6,3,6,2515,0.0,2035.0,200624
914,4,Lvl,1Story,5,Y,3,7,6,2006,2007,2006.0,2007,13,7,4,,4,2,8,1694,302.0,1694.0,322400
915,4,Lvl,1Story,5,Y,3,7,1,2007,2007,2007.0,2009,13,7,4,,4,2,7,1602,180.0,1578.0,293200
916,3,Lvl,1Story,5,Y,2,6,7,2005,2005,2005.0,2008,14,8,5,,5,2,8,1684,616.0,1684.0,266000
917,4,Lvl,2Story,4,Y,3,7,7,1978,1978,1978.0,2009,11,6,3,,3,3,6,1683,92.0,918.0,172500
918,4,Lvl,1.5Fin,3,Y,2,7,9,1890,1996,1963.0,2009,11,6,0,7.0,3,1,6,1869,0.0,1088.0,124900
919,4,Lvl,1Story,3,N,3,6,9,1923,1950,1923.0,2009,12,6,4,6.0,4,1,6,1432,0.0,1022.0,149000
920,4,Lvl,1Story,5,Y,3,6,5,2004,2004,2004.0,2010,12,7,0,,4,2,7,1414,98.0,1414.0,185500
